,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_30p,estimated_ts_slope_beegfs-ssd_30p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_30p,estimated_ts_slope_beegfs-tmpfs_30p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_30p,estimated_ts_slope_ssd-ssd_30p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_30p,estimated_ts_slope_tmpfs-tmpfs_30p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_ssd_150p,estimated_ts_slope_ssd_150p,estimated_trMiB_beegfs_150p,estimated_ts_slope_beegfs_150p,estimated_trMiB_tmpfs_150p,estimated_ts_slope_tmpfs_150p,estimated_trMiB_ssd_60p,estimated_ts_slope_ssd_60p,estimated_trMiB_beegfs_60p,estimated_ts_slope_beegfs_60p,estimated_trMiB_tmpfs_60p,estimated_ts_slope_tmpfs_60p,estimated_trMiB_ssd_30p,estimated_ts_slope_ssd_30p,estimated_trMiB_beegfs_30p,estimated_ts_slope_beegfs_30p,estimated_trMiB_tmpfs_30p,estimated_ts_slope_tmpfs_30p,estimated_trMiB_beegfs-ssd_5p,estimated_ts_slope_beegfs-ssd_5p,estimated_trMiB_beegfs-ssd_2p,estimated_ts_slope_beegfs-ssd_2p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_5p,estimated_ts_slope_beegfs-tmpfs_5p,estimated_trMiB_beegfs-tmpfs_2p,estimated_ts_slope_beegfs-tmpfs_2p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_5p,estimated_ts_slope_ssd-ssd_5p,estimated_trMiB_ssd-ssd_2p,estimated_ts_slope_ssd-ssd_2p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_5p,estimated_ts_slope_tmpfs-tmpfs_5p,estimated_trMiB_tmpfs-tmpfs_2p,estimated_ts_slope_tmpfs-tmpfs_2p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_beegfs-ssd_20p,estimated_ts_slope_beegfs-ssd_20p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_beegfs-tmpfs_20p,estimated_ts_slope_beegfs-tmpfs_20p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_ssd-ssd_20p,estimated_ts_slope_ssd-ssd_20p,estimated_trMiB_ssd-ssd_8p,estimated_ts_slope_ssd-ssd_8p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_20p,estimated_ts_slope_tmpfs-tmpfs_20p,estimated_trMiB_tmpfs-tmpfs_8p,estimated_ts_slope_tmpfs-tmpfs_8p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_ssd_5p,estimated_ts_slope_ssd_5p,estimated_trMiB_beegfs_5p,estimated_ts_slope_beegfs_5p,estimated_trMiB_tmpfs_5p,estimated_ts_slope_tmpfs_5p,estimated_trMiB_ssd_2p,estimated_ts_slope_ssd_2p,estimated_trMiB_beegfs_2p,estimated_ts_slope_beegfs_2p,estimated_trMiB_tmpfs_2p,estimated_ts_slope_tmpfs_2p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs-beegfs_30p,estimated_ts_slope_tmpfs-beegfs_30p,estimated_trMiB_tmpfs-beegfs_12p,estimated_ts_slope_tmpfs-beegfs_12p,estimated_trMiB_tmpfs-beegfs_6p,estimated_ts_slope_tmpfs-beegfs_6p,estimated_trMiB_tmpfs-beegfs_10p,estimated_ts_slope_tmpfs-beegfs_10p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_tmpfs-beegfs_2p,estimated_ts_slope_tmpfs-beegfs_2p,estimated_trMiB_ssd-beegfs_30p,estimated_ts_slope_ssd-beegfs_30p,estimated_trMiB_ssd-beegfs_12p,estimated_ts_slope_ssd-beegfs_12p,estimated_trMiB_ssd-beegfs_6p,estimated_ts_slope_ssd-beegfs_6p,estimated_trMiB_ssd-beegfs_10p,estimated_ts_slope_ssd-beegfs_10p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p,estimated_trMiB_ssd-beegfs_2p,estimated_ts_slope_ssd-beegfs_2p
2911,cp,0,4096.0,,60,60,,"[2, 5, 10]",5,12,,beegfs-tmpfs,60,stage_in-individuals_merge,,"chr4n-5001-5201.tar.gz,chr4n-5201-5401.tar.gz,chr4n-5401-5601.tar.gz,chr4n-5601-5801.tar.gz,chr4n-5801-6001.tar.gz,chr4n-601-801.tar.gz,chr4n-801-1001.tar.gz,chr4n.tar.gz,chr2n-1-201.tar.gz,chr2n-1001-1201.tar.gz,chr2n-1201-1401.tar.gz,chr2n-1401-1601.tar.gz,chr2n-1601-1801.tar.gz,chr2n-1801-2001.tar.gz,chr2n-2001-2201.tar.gz,chr2n-201-401.tar.gz,chr2n-2201-2401.tar.gz,chr2n-2401-2601.tar.gz,chr2n-2601-2801.tar.gz,chr2n-2801-3001.tar.gz,chr2n-3001-3201.tar.gz,chr2n-3201-3401.tar.gz,chr2n-3401-3601.tar.gz,chr2n-3601-3801.tar.gz,chr2n-3801-4001.tar.gz,chr2n-4001-4201.tar.gz,chr2n-401-601.tar.gz,chr2n-4201-4401.tar.gz,chr2n-4401-4601.tar.gz,chr2n-4601-4801.tar.gz,chr2n-4801-5001.tar.gz,chr2n-5001-5201.tar.gz,chr2n-5201-5401.tar.gz,chr2n-5401-5601.tar.gz,chr2n-5601-5801.tar.gz,chr2n-5801-6001.tar.gz,chr2n-601-801.tar.gz,chr2n-801-1001.tar.gz,chr2n.tar.gz,chr5n-1-201.tar.gz,chr5n-1001-1201.tar.gz,chr5n-1201-1401.tar.gz,chr5n-1401-1601.tar.gz,chr5n-1601-1801.tar.gz,chr5n-1801-2001.tar.gz,chr5n-2001-2201.tar.gz,chr5n-201-401.tar.gz,chr5n-2201-2401.tar.gz,chr5n-2401-2601.tar.gz,chr5n-2601-2801.tar.gz,chr5n-2801-3001.tar.gz,chr5n-3001-3201.tar.gz,chr5n-3201-3401.tar.gz,chr5n-3401-3601.tar.gz,chr5n-3601-3801.tar.gz,chr5n-3801-4001.tar.gz,chr5n-4001-4201.tar.gz,chr5n-401-601.tar.gz,chr5n-4201-4401.tar.gz,chr5n-4401-4601.tar.gz",1.5,individuals,138.0575647354126,,,,,,,,,5172.995871207483,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,cp,0,4096.0,,60,60,,"[2, 5, 10]",10,6,,beegfs-tmpfs,60,stage_in-individuals_merge,,"chr4n-5001-5201.tar.gz,chr4n-5201-5401.tar.gz,chr4n-5401-5601.tar.gz,chr4n-5601-5801.tar.gz,chr4n-5801-6001.tar.gz,chr4n-601-801.tar.gz,chr4n-801-1001.tar.gz,chr4n.tar.gz,chr2n-1-201.tar.gz,chr2n-1001-1201.tar.gz,chr2n-1201-1401.tar.gz,chr2n-1401-1601.tar.gz,chr2n-1601-1801.tar.gz,chr2n-1801-2001.tar.gz,chr2n-2001-2201.tar.gz,chr2n-201-401.tar.gz,chr2n-2201-2401.tar.gz,chr2n-2401-2601.tar.gz,chr2n-2601-2801.tar.gz,chr2n-2801-3001.tar.gz,chr2n-3001-3201.tar.gz,chr2n-3201-3401.tar.gz,chr2n-3401-3601.tar.gz,chr2n-3601-3801.tar.gz,chr2n-3801-4001.tar.gz,chr2n-4001-4201.tar.gz,chr2n-401-601.tar.gz,chr2n-4201-4401.tar.gz,chr2n-4401-4601.tar.gz,chr2n-4601-4801.tar.gz,chr2n-4801-5001.tar.gz,chr2n-5001-5201.tar.gz,chr2n-5201-5401.tar.gz,chr2n-5401-5601.tar.gz,chr2n-5601-5801.tar.gz,chr2n-5801-6001.tar.gz,chr2n-601-801.tar.gz,chr2n-801-1001.tar.gz,chr2n.tar.gz,chr5n-1-201.tar.gz,chr5n-1001-1201.tar.gz,chr5n-1201-1401.tar.gz,chr5n-1401-1601.tar.gz,chr5n-1601-1801.tar.gz,chr5n-1801-2001.tar.gz,chr5n-2001-2201.tar.gz,chr5n-201-401.tar.gz,chr5n-2201-2401.tar.gz,chr5n-2401-2601.tar.gz,chr5n-2601-2801.tar.gz,chr5n-2801-3001.tar.gz,chr5n-3001-3201.tar.gz,chr5n-3201-3401.tar.gz,chr5n-3401-3601.tar.gz,chr5n-3601-3801.tar.gz,chr5n-3801-4001.tar.gz,chr5n-4001-4201.tar.gz,chr5n-401-601.tar.gz,chr5n-4201-4401.tar.gz,chr5n-4401-4601.tar.gz",1.5,individuals,138.0575647354126,,,,,,,,,,,4790.379327196645,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,cp,0,4096.0,,10,10,,"[2, 5, 10]",2,5,,beegfs-tmpfs,10,stage_in-individuals_merge,,"chr5n-4601-4801.tar.gz,chr5n-4801-5001.tar.gz,chr5n-5001-5201.tar.gz,chr5n-5201-5401.tar.gz,chr5n-5401-5601.tar.gz,chr5n-5601-5801.tar.gz,chr5n-5801-6001.tar.gz,chr5n-601-801.tar.gz,chr5n-801-1001.tar.gz,chr5n.tar.gz",1.5,individuals,22.095382690429688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1292494209763,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,cp,0,4096.0,,10,10,,"[2, 5, 10]",5,2,,beegfs-tmpfs,10,stage_in-individuals_merge,,"chr5n-4601-4801.tar.gz,chr5n-4801-5001.tar.gz,chr5n-5001-5201.tar.gz,chr5n-5201-5401.tar.gz,chr5n-5401-5601.tar.gz,chr5n-5601-5801.tar.gz,chr5n-5801-6001.tar.gz,chr5n-601-801.tar.gz,chr5n-801-1001.tar.gz,chr5n.tar.gz",1.5,individuals,22.095382690429688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448.275264515214,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,cp,0,4096.0,,10,10,,"[2, 5, 10]",10,1,,beegfs-tmpfs,10,stage_in-individuals_merge,,"chr5n-4601-4801.tar.gz,chr5n-4801-5001.tar.gz,chr5n-5001-5201.tar.gz,chr5n-5201-5401.tar.gz,chr5n-5401-5601.tar.gz,chr5n-5601-5801.tar.gz,chr5n-5801-6001.tar.gz,chr5n-601-801.tar.gz,chr5n-801-1001.tar.gz,chr5n.tar.gz",1.5,individuals,22.095382690429688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3046.585766034997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,scp,0,4096.0,,60,60,,"[2, 5, 10]",2,30,,ssd-ssd,60,stage_in-individuals_merge,,"chr1n-1-201.tar.gz,chr1n-1001-1201.tar.gz,chr1n-1201-1401.tar.gz,chr1n-1401-1601.tar.gz,chr1n-1601-1801.tar.gz,chr1n-1801-2001.tar.gz,chr1n-2001-2201.tar.gz,chr1n-201-401.tar.gz,chr1n-2201-2401.tar.gz,chr1n-2401-2601.tar.gz,chr1n-2601-2801.tar.gz,chr1n-2801-3001.tar.gz,chr1n-3001-3201.tar.gz,chr1n-3201-3401.tar.gz,chr1n-3401-3601.tar.gz,chr1n-3601-3801.tar.gz,chr1n-3801-4001.tar.gz,chr1n-4001-4201.tar.gz,chr1n-401-601.tar.gz,chr1n-4201-4401.tar.gz,chr1n-4401-4601.tar.gz,chr1n-4601-4801.tar.gz,chr1n-4801-5001.tar.gz,chr1n-5001-5201.tar.gz,chr1n-5201-5401.tar.gz,chr1n-5401-5601.tar.gz,chr1n-5601-5801.tar.gz,chr1n-5801-6001.tar.gz,chr1n-601-801.tar.gz,chr1n-801-1001.tar.gz,chr1n.tar.gz,chr7n-1-201.tar.gz,chr7n-1001-1201.tar.gz,chr7n-1201-1401.tar.gz,chr7n-1401-1601.tar.gz,chr7n-1601-1801.tar.gz,chr7n-1801-2001.tar.gz,chr7n-2001-2201.tar.gz,chr7n-201-401.tar.gz,chr7n-2201-2401.tar.gz,chr7n-2401-2601.tar.gz,chr7n-2601-2801.tar.gz,chr7n-2801-3001.tar.gz,chr7n-3001-3201.tar.gz,chr7n-3201-3401.tar.gz,chr7n-3401-3601.tar.gz,chr7n-3601-3801.tar.gz,chr7n-3801-4001.tar.gz,chr7n-4001-4201.tar.gz,chr7n-401-601.tar.gz,chr7n-4201-4401.tar.gz,chr7n-4401-4601.tar.gz,chr7n-4601-4801.tar.gz,chr7n-4801-5001.tar.gz,chr7n-5001-5201.tar.gz,chr7n-5201-5401.tar.gz,chr7n-5401-5601.tar.gz,chr7n-5601-5801.tar.gz,chr7n-5801-6001.tar.gz,chr7n-601-801.tar.gz",1.5,individuals,157.86302280426025,,,,,,,,,,,,,93.53337087968093,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,scp,0,4096.0,,60,60,,"[2, 5, 10]",5,12,,ssd-ssd,60,stage_in-individuals_merge,,"chr1n-1-201.tar.gz,chr1n-1001-1201.tar.gz,chr1n-1201-1401.tar.gz,chr1n-1401-1601.tar.gz,chr1n-1601-1801.tar.gz,chr1n-1801-2001.tar.gz,chr1n-2001-2201.tar.gz,chr1n-201-401.tar.gz,chr1n-2201-2401.tar.gz,chr1n-2401-2601.tar.gz,chr1n-2601-2801.tar.gz,chr1n-2801-3001.tar.gz,chr1n-3001-3201.tar.gz,chr1n-3201-3401.tar.gz,chr1n-3401-3601.tar.gz,chr1n-3601-3801.tar.gz,chr1n-3801-4001.tar.gz,chr1n-4001-4201.tar.gz,chr1n-401-601.tar.gz,chr1n-4201-4401.tar.gz,chr1n-4401-4601.tar.gz,chr1n-4601-4801.tar.gz,chr1n-4801-5001.tar.gz,chr1n-5001-5201.tar.gz,chr1n-5201-5401.tar.gz,chr1n-5401-5601.tar.gz,chr1n-5601-5801.tar.gz,chr1n-5801-6001.tar.gz,chr1n-601-801.tar.gz,chr1n-801-1001.tar.gz,chr1n.tar.gz,chr7n-1-201.tar.gz,chr7n-1001-1201.tar.gz,chr7n-1201-1401.tar.gz,chr7n-1401-1601.tar.gz,chr7n-1601-1801.tar.gz,chr7n-1801-2001.tar.gz,chr7n-2001-2201.tar.gz,chr7n-201-401.tar.gz,chr7n-2201-2401.tar.gz,chr7n-2401-2601.tar.gz,chr7n-2601-2801.tar.gz,chr7n-2801-3001.tar.gz,chr7n-3001-3201.tar.gz,chr7n-3201-3401.tar.gz,chr7n-3401-3601.tar.gz,chr7n-3601-3801.tar.gz,chr7n-3801-4001.tar.gz,chr7n-4001-4201.tar.gz,chr7n-401-601.tar.gz,chr7n-4201-4401.tar.gz,chr7n-4401-4601.tar.gz,chr7n-4601-4801.tar.gz,chr7n-4801-5001.tar.gz,chr7n-5001-5201.tar.gz,chr7n-5201-5401.tar.gz,chr7n-5401-5601.tar.gz,chr7n-5601-5801.tar.gz,chr7n-5801-6001.tar.gz,chr7n-601-801.tar.gz",1.5,individuals,157.86302280426025,,,,,,,,,,,,,,,106.6234703748289,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,scp,0,4096.0,,60,60,,"[2, 5, 10]",10,6,,ssd-ssd,60,stage_in-individuals_merge,,"chr1n-1-201.tar.gz,chr1n-1001-1201.tar.gz,chr1n-1201-1401.tar.gz,chr1n-1401-1601.tar.gz,chr1n-1601-1801.tar.gz,chr1n-1801-2001.tar.gz,chr1n-2001-2201.tar.gz,chr1n-201-401.tar.gz,chr1n-2201-2401.tar.gz,chr1n-2401-2601.tar.gz,chr1n-2601-2801.tar.gz,chr1n-2801-3001.tar.gz,chr1n-3001-3201.tar.gz,chr1n-3201-3401.tar.gz,chr1n-3401-3601.tar.gz,chr1n-3601-3801.tar.gz,chr1n-3801-4001.tar.gz,chr1n-4001-4201.tar.gz,chr1n-401-601.tar.gz,chr1n-4201-4401.tar.gz,chr1n-4401-4601.tar.gz,chr1n-4601-4801.tar.gz,chr1n-4801-5001.tar.gz,chr1n-5001-5201.tar.gz,chr1n-5201-5401.tar.gz,chr1n-5401-5601.tar.gz,chr1n-5601-5801.tar.gz,chr1n-5801-6001.tar.gz,chr1n-601-801.tar.gz,chr1n-801-1001.tar.gz,chr1n.tar.gz,chr7n-1-201.tar.gz,chr7n-1001-1201.tar.gz,chr7n-1201-1401.tar.gz,chr7n-1401-1601.tar.gz,chr7n-1601-1801.tar.gz,chr7n-1801-2001.tar.gz,chr7n-2001-2201.tar.gz,chr7n-201-401.tar.gz,chr7n-2201-2401.tar.gz,chr7n-2401-2601.tar.gz,chr7n-2601-2801.tar.gz,chr7n-2801-3001.tar.gz,chr7n-3001-3201.tar.gz,chr7n-3201-3401.tar.gz,chr7n-3401-3601.tar.gz,chr7n-3601-3801.tar.gz,chr7n-3801-4001.tar.gz,chr7n-4001-4201.tar.gz,chr7n-401-601.tar.gz,chr7n-4201-4401.tar.gz,chr7n-4401-4601.tar.gz,chr7n-4601-4801.tar.gz,chr7n-4801-5001.tar.gz,chr7n-5001-5201.tar.gz,chr7n-5201-5401.tar.gz,chr7n-5401-5601.tar.gz,chr7n-5601-5801.tar.gz,chr7n-5801-6001.tar.gz,chr7n-601-801.tar.gz",1.5,individuals,157.86302280426025,,,,,,,,,,,,,,,,,108.08510022290841,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,scp,0,4096.0,,60,60,,"[2, 5, 10]",2,30,,ssd-ssd,60,stage_in-individuals_merge,,"chr7n-801-1001.tar.gz,chr7n.tar.gz,chr10n-1-201.tar.gz,chr10n-1001-1201.tar.gz,chr10n-1201-1401.tar.gz,chr10n-1401-1601.tar.gz,chr10n-1601-1801.tar.gz,chr10n-1801-2001.tar.gz,chr10n-2001-2201.tar.gz,chr10n-201-401.tar.gz,chr10n-2201-2401.tar.gz,chr10n-2401-2601.tar.gz,chr10n-2601-2801.tar.gz,chr10n-2801-3001.tar.gz,chr10n-3001-3201.tar.gz,chr10n-3201-3401.tar.gz,chr10n-3401-3601.tar.gz,chr10n-3601-3801.tar.gz,chr10n-3801-4001.tar.gz,chr10n-4001-4201.tar.gz,chr10n-401-601.tar.gz,chr10n-4201-4401.tar.gz,chr10n-4401-4601.tar.gz,chr10n-4601-4801.tar.gz,chr10n-4801-5001.tar.gz,chr10n-5001-5201.tar.gz,chr10n-5201-5401.tar.gz,chr10n-5401-5601.tar.gz,chr10n-5601-5801.tar.gz,chr10n-5801-6001.tar.gz,chr10n-601-801.tar.gz,chr10n-801-1001.tar.gz,chr10n.tar.gz,chr9n-1-201.tar.gz,chr9n-1001-1201.tar.gz,chr9n-1201-1401.tar.gz,chr9n-1401-1601.tar.gz,chr9n-1601-1801.tar.gz,chr9n-1801-2001.tar.gz,chr9n-2001-2201.tar.gz,chr9n-201-401.tar.gz,chr9n-2201-2401.tar.gz,chr9n-2401-2601.tar.gz,chr9n-2601-2801.tar.gz,chr9n-2801-3001.tar.gz,chr9n-3001-3201.tar.gz,chr9n-3201-3401.tar.gz,chr9n-3401-3601.tar.gz,chr9n-3601-3801.tar.gz,chr9n-3801-4001.tar.gz,chr9n-4001-4201.tar.gz,chr9n-401-601.tar.gz,chr9n-4201-4401.tar.gz,chr9n-4401-4601.tar.gz,chr9n-4601-4801.tar.gz,chr9n-4801-5001.tar.gz,chr9n-5001-5201.tar.gz,chr9n-5201-5401.tar.gz,chr9n-5401-5601.tar.gz,chr9n-5601-5801.tar.gz",1.5,individuals,150.21338367462158,,,,,,,,,,,,,93.52715077516403,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,scp,0,4096.0,,60,60,,"[2, 5, 10]",5,12,,ssd-ssd,60,stage_in-individuals_merge,,"chr7n-801-1001.tar.gz,chr7n.tar.gz,chr10n-1-201.tar.gz,chr10n-1001-1201.tar.gz,chr10n-1201-1401.tar.gz,chr10n-1401-1601.tar.gz,chr10n-1601-1801.tar.gz,chr10n-1801-2001.tar.gz,chr10n-2001-2201.tar.gz,chr10n-201-401.tar.gz,chr10n-2201-2401.tar.gz,chr10n-2401-2601.tar.gz,chr10n-2601-2801.tar.gz,chr10n-2801-3001.tar.gz,chr10n-3001-3201.tar.gz,chr10n-3201-3401.tar.gz,chr10n-3401-3601.tar.gz,chr10n-3601-3801.tar.gz,chr10n-3801-4001.tar.gz,chr10n-4001-4201.tar.gz,chr10n-401-601.tar.gz,chr10n-4201-4401.tar.gz,chr10n-4401-4601.tar.gz,chr10n-4601-4801.tar.gz,chr10n-4801-5001.tar.gz,chr10n-5001-5201.tar.gz,chr10n-5201-5401.tar.gz,chr10n-5401-5601.tar.gz,chr10n-5601-5801.tar.gz,chr10n-5801-6001.tar.gz,chr10n-601-801.tar.gz,chr10n-801-1001.tar.gz,chr10n.tar.gz,chr9n-1-201.tar.gz,chr9n-1001-1201.tar.gz,chr9n-1201-1401.tar.gz,chr9n-1401-1601.tar.gz,chr9n-1601-1801.tar.gz,chr9n-1801-2001.tar.gz,chr9n-2001-2201.tar.gz,chr9n-201-401.tar.gz,chr9n-2201-2401.tar.gz,chr9n-2401-2601.tar.gz,chr9n-2601-2801.tar.gz,chr9n-2801-3001.tar.gz,chr9n-3001-3201.tar.gz,chr9n-3201-3401.tar.gz,chr9n-3401-3601.tar.gz,chr9n-3601-3801.tar.gz,chr9n-3801-4001.tar.gz,chr9n-4001-4201.tar.gz,chr9n-401-601.tar.gz,chr9n-4201-4401.tar.gz,chr9n-4401-4601.tar.gz,chr9n-4601-4801.tar.gz,chr9n-4801-5001.tar.gz,chr9n-5001-5201.tar.gz,chr9n-5201-5401.tar.gz,chr9n-5401-5601.tar.gz,chr9n-5601-5801.tar.gz",1.5,individuals,150.21338367462158,,,,,,,,,,,,,,,106.62080698729014,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,scp,0,4096.0,,60,60,,"[2, 5, 10]",10,6,,ssd-ssd,60,stage_in-individuals_merge,,"chr7n-801-1001.tar.gz,chr7n.tar.gz,chr10n-1-201.tar.gz,chr10n-1001-1201.tar.gz,chr10n-1201-1401.tar.gz,chr10n-1401-1601.tar.gz,chr10n-1601-1801.tar.gz,chr10n-1801-2001.tar.gz,chr10n-2001-2201.tar.gz,chr10n-201-401.tar.gz,chr10n-2201-2401.tar.gz,chr10n-2401-2601.tar.gz,chr10n-2601-2801.tar.gz,chr10n-2801-3001.tar.gz,chr10n-3001-3201.tar.gz,chr10n-3201-3401.tar.gz,chr10n-3401-3601.tar.gz,chr10n-3601-3801.tar.gz,chr10n-3801-4001.tar.gz,chr10n-4001-4201.tar.gz,chr10n-401-601.tar.gz,chr10n-4201-4401.tar.gz,chr10n-4401-4601.tar.gz,chr10n-4601-4801.tar.gz,chr10n-4801-5001.tar.gz,chr10n-5001-5201.tar.gz,chr10n-5201-5401.tar.gz,chr10n-5401-5601.tar.gz,chr10n-5601-5801.tar.gz,chr10n-5801-6001.tar.gz,chr10n-601-801.tar.gz,chr10n-801-1001.tar.gz,chr10n.tar.gz,chr9n-1-201.tar.gz,chr9n-1001-1201.tar.gz,chr9n-1201-1401.tar.gz,chr9n-1401-1601.tar.gz,chr9n-1601-1801.tar.gz,chr9n-1801-2001.tar.gz,chr9n-2001-2201.tar.gz,chr9n-201-401.tar.gz,chr9n-2201-2401.tar.gz,chr9n-2401-2601.tar.gz,chr9n-2601-2801.tar.gz,chr9n-2801-3001.tar.gz,chr9n-3001-3201.tar.gz,chr9n-3201-3401.tar.gz,chr9n-3401-3601.tar.gz,chr9n-3601-3801.tar.gz,chr9n-3801-4001.tar.gz,chr9n-4001-4201.tar.gz,chr9n-401-601.tar.gz,chr9n-4201-4401.tar.gz,chr9n-4401-4601.tar.gz,chr9n-4601-4801.tar.gz,chr9n-4801-5001.tar.gz,chr9n-5001-5201.tar.gz,chr9n-5201-5401.tar.gz,chr9n-5401-5601.tar.gz,chr9n-5601-5801.tar.gz",1.5,individuals,150.21338367462158,,,,,,,,,,,,,,,,,108.08289543189949,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
